webseite,adresse,email,name,telefonnummer
https://hits2k.de,Mondstr. 2 86165 Augsburg (Lechhausen),info@hits2k.de,HITS2K - Harrys IT-Service 2000 Harry Grünert,(0821) 2182346
http://www.city-lan.de,Haunstetter Str. 19 86161 Augsburg (Hochfeld),info@exklusiv.de,K&K Kommunikationssysteme GmbH,(0821) 66099-0
http://www.webterra.de,Metzstr. 16 86157 Augsburg (Pfersee),info@webterra.de,Webterra GmbH,(0821) 2612913
https://www.heitec.de,Steinerne Furt 78 86167 Augsburg (Lechhausen),info@heitec.de,Heitec Akademie GmbH,(0821) 809989-0
http://www.cht.de,Werner-von-Siemens-Str. 6 86159 Augsburg (Hochfeld),post@cht.de,CHT Backup Service GmbH & Co. KG EDV,(0821) 450414-0
https://www.it2.de,Trauchgaustr. 1 86163 Augsburg (Hochzoll),info@it2.de,IT2 GmbH,(0821) 599787-0
https://www.systemworkx.de,Bürgermeister-Aurnhammer-Str. 31 A 86199 Augsburg (Göggingen),info@systemworkx.de,Systemworkx AG,(0821) 9986481
http://www.idk-augsburg.de,Schißlerstr. 14 86154 Augsburg (Oberhausen),info@idk-augsburg.de,IDK Intelligente Datentechnik und Kommunkationskonzepte Datentechnik,(0821) 551885
https://www.k-2-s.com,Auerstr. 28 86156 Augsburg (Bärenkeller),info@k-2-s.com,K2S IT-Solutions & Services,(0821) 439835-0
https://pc-dr.de,Peterhofstr. 86163 Augsburg (Hochzoll),support@pc-dr.de,PC Doktor Augsburg - Dieter Geiger,(0821) 56672766
https://www.itm-systems.eu,Brunnenbachstr. 18 86157 Augsburg (Pfersee),info@itm-systems.eu,Sven Manhart 1&1 Profiseller,(0821) 56670763
https://jullie-sands.com,Frölichstr. 10 1/3 86150 Augsburg (Innenstadt),info@jullie-sands.com,Jullie & Sands UG (haftungsbeschränkt),(0821) 57089366
https://aux-computerservice.de,Pferseer Str. 22 86150 Augsburg (Innenstadt),info@aux-computerservice.de,AUX-Computerservice Augsburg OIiver Kruse,(08251) 2043446
http://www.siliconphilosophies.com,Friedhofweg 1 /5 86199 Augsburg (Göggingen),miguel@siliconphilosophies.com,Silicon Philosophies Miguel Clarke & Nicole Engelhardt GbR,(0821) 9985156
https://www.msc-mobile.com,Am Mittleren Moos 53 86167 Augsburg (Lechhausen),europe@msc-mobile.com,msc mobile GmbH,(0821) 9078314
https://www.it-x-treme.de,Haunstetter Str. 25 a 86161 Augsburg (Hochfeld),info@iphone-support.de,IT-X-TREME Epple & Vogele GbR,(0821) 450944400
http://www.seibertdatentechnik.de,Sonnenstr. 21 b 86179 Augsburg (Haunstetten),info@seibertdatentechnik.de,Seibert Datentechnik,(0821) 2975327
http://www.cryptomagic.eu,Schwangaustr. 2 86163 Augsburg (Hochzoll),info@cryptomagic.eu,Cryptomagic GmbH,(0821) 59962750
http://www.softworld2000.de,Max-von-Laue-Str. 8 86156 Augsburg (Kriegshaber),info@softworld2000.de,Software Gibson,(0821) 440194-0
http://www.mk-technik.de,Sterzinger Str. 3 86165 Augsburg (Lechhausen),info@mk-technik.de,MK-Technik Informationstechnologie Inh. Michael Keller,(0821) 450403-0
https://tele-electric.de,Sonnenbachweg 7 86169 Augsburg (Hammerschmiede),info@tele-electric.de,Talhoff Tele Electric GmbH,(0821) 4551301
http://www.encad-consulting.de,Bergiusstr. 13 86199 Augsburg (Göggingen),info@encad-consulting.de,encad consulting GmbH,(0821) 90670-0
https://www.sieveking-edv.eu,Leitershofer Str. 80 86157 Augsburg (Pfersee),sieveking@sieveking-edv.de,"Sieveking G.W. Ulrich, EDV-Beratung",(0821) 650521-0
https://www.swan.de,Annastr. 3 86150 Augsburg (Innenstadt),info@swan.de,SWAN GmbH,(0821) 54343700
https://www.astina.de,Bürgermeister-Ulrich-Str. 100 86199 Augsburg (Göggingen),service@astina.de,AsTiNA IT-Dienstleistungen,(0821) 5895047
https://www.hanobox.de,Mittlerer Lech 48 86150 Augsburg (Innenstadt),kontakt@hanobox.de,Hanobox e.K.,(0821) 81531814
https://de.pc112.eu,Schertlinstr. 10 a 86159 Augsburg (Antonsviertel),d.albrecht@pc-feuerwehr.de,PC-Feuerwehr Augsburg,(0821) 516185
https://de.pc112.eu,Schertlinstr. 10 A 86159 Augsburg (Antonsviertel),d.albrecht@pc-feuerwehr.de,Detlev Albrecht PC-Feuerwehr Augsburg,(0821) 516185
http://www.lisardo.de,Katharinengasse 20 86150 Augsburg (Innenstadt),info@lisardo.de,Lisardo Verlagsgesellschaft mbH,(0821) 150565
https://www.netz16.de,Pröllstr. 86157 Augsburg (Pfersee),info@netz16.de,Netz 16 GmbH,(0821) 455482-0
https://www.g-w-e.de,Blücherstr. 126 86165 Augsburg (Lechhausen),info@g-w-e.de,Edv Systeme für das Gesundheitswesen Günther Wiedemann,(0821) 722692
http://www.toews-it.de,Haustenbecker Str. 43 32832 Augustdorf,info@toews-it.de,TÖWS IT-Dienstleistungen,(0175) 5508209
https://heimatverein-augustdorf.de,Finkenweg 4 32832 Augustdorf,info@heimatverein-augustdorf.de,CCS Creativ Computer Service Ilona Holtmann,(05237) 897118
http://www.kunstfeuerwerke.de,Seilergasse 1 09573 Augustusburg (Erdmannsdorf),info@kunstfeuerwerke.de,Scheunert & Gräfe GbR Kunstfeuerwerke,(037291) 36-0
http://www.arensmeier-industriecomputer.de,Falkenauer Str. 18 09573 Augustusburg (Grünberg),frank.arensmeier@t-online.de,arensmeier Industriecomputer Frank Arensmeier,(037291) 67895
https://www.rosenkranz-it.de,Alte Chemnitzer Str. 2 09573 Augustusburg (Erdmannsdorf),kontakt@edv-reinigung-chemnitz.de,Carsten Rosenkranz EDV-Reinigung,(037291) 68782
https://www.hi-ke.de,Sättelestr. 24 88326 Aulendorf (Rugetsweiler),info@hi-ke.de,Hirschmann & Kern Datensysteme GmbH,(07525) 911018
http://www.consulting-standards.de,Haslach 8 88326 Aulendorf (Tannhausen),martinreuter@t-online.de,Consulting-Standards GmbH,(07525) 911192
http://www.ecs-wespel.de,Enzianweg 21 88326 Aulendorf,edv-beratung-wespel@online.de,Wespel Birgit Edv-Beratung und Computerservice,(07525) 1872
https://wuest-it.de,Mühlstr. 1 A 65582 Aull,info@wuest-it.de,Wüst Kuhn Datentechnik,(06432) 8005-0
https://www.hqgmbh.de,Triptiser Str. 20 07955 Auma-Weidatal (Auma),info@hqgmbh.de,HQ GmbH,(036626) 3176-0
http://www.jwd-gmbh.de,Bischof-Otto-Weg 11 91086 Aurachtal (Münchaurach),info@jwd-gmbh.de,JWD Computertechnik GmbH,(09132) 63409
http://cconserver.de,Esenser Str. 12 26603 Aurich (Innenstadt),technik@c-consulting.de,C-Consulting Media GmbH Computer,(04941) 9531-0
https://wiertzema.de,Kornkamp 54 26605 Aurich (Schirum),info@wiertzema.de,Wiertzema,(04941) 64570
http://www.mjanssen.de,Eckfehler Leegstücken 11 A 26605 Aurich (Wallinghausen),info@mjanssen.de,IT-Dienstleistungen Manfred Janßen,(04941) 9919222
https://edv-mueller.de,Hoheberger Weg 5 26603 Aurich (Innenstadt),mm@edv-mueller.de,Mathias Müller EDV-Service,(04941) 964867
https://www.mdj-systemhaus.de,Langer Kamp 48 26603 Aurich (Innenstadt),info@mdj-systemhaus.de,MDJ-Systemhaus Meyer EDV-Service,(04941) 6051224
https://www.gsdb.de,Harlestr. 1 26605 Aurich (Kirchdorf),zentrale@gsdb.de,GS data business GmbH,(04941) 60448-0
http://der-reporter.de,Leerer Landstr. 127 26605 Aurich (Schirum),info@reporter-fehmarn.de,S & H EDV-Systeme,(04941) 959603
http://www.jg-e.de,27729 Axstedt,info@jg-e.de,JG Engineering GmbH & Co. KG,(04793) 956061
http://festplatten-crasher.de,Mangfallweg 9 85653 Aying (Großhelfendorf),info@it-di.de,Dieter Brandl I ITDI,(08095) 875435
http://www.herzog-edv-beratung.de,Parkstr. 18 85107 Baar-Ebenhausen (Baar),info@herzog-edv-beratung.de,Herzog EDV-Beratung,(08453) 339568
https://www.day1data.de/,Kellerbreite 5 86674 Baar (Unterbaar),info@day1data.de,Day 1 Data GmbH,(0821) 56773677
http://www.kloeppinger.de,Hintergasse 22 64832 Babenhausen (Langstadt),info@kloeppinger.de,Karlheinz Klöppinger Computerservice,(06073) 980177
undefined,64832 Babenhausen,info@nbcs.de,Nils Bartels Computerservice Beratung u. Verkauf,(06073) 62828
http://sb-itd.de,Sandstr. 11 64832 Babenhausen (Harreshausen),info@sb-itd.de,Sven Brömer IT-Dienstleistungen (Einzelunternehmen),(06073) 7238154
http://wlcomputer.de,64832 Babenhausen,support@wlcomputer.de,WL Netze Systeme EDV-Dienstleister,(06073) 7238174
https://zweihorn-design.de/,Am Weidenhain 3 64832 Babenhausen (Harreshausen),post@zweihorn-design.de,zweihorn.design Jan Wölfelschneider,(06073) 7241802
undefined,Am Rehsprung 10 64832 Babenhausen,info@clever-und-smart.net,Thomas Dirkes e.K. - IT-Dienstleister IT-Administrator,(06073) 64998
http://www.clever-und-smart.net,Am Rehsprung 10 64832 Babenhausen,info@clever-und-smart.net,Thomas Dirkes e.K. - IT-Dienstleistung EDV-Dienstleister,(06073) 64978
http://www.edv-service-kluth.de,"Auf der Wies 22 87727 Babenhausen, Schwaben",info@edv-service-kluth.de,Heinz Kluth EDV-Service Kluth,(08333) 926029
http://www.edv-service-kluth.de,"Watzmannstr. 3 87727 Babenhausen, Schwaben",info@edv-service-kluth.de,Kluth EDV-Service,Telefonnummer hinzufügen
http://brauchle-soft-hardware.de,"Bauernstr. 13 87727 Babenhausen, Schwaben",info@brauchle-soft-hardware.de,Richard Brauchle e.K.,(08333) 93218
https://www.prime-it.de,"Mozartstr. 1 87727 Babenhausen, Schwaben",info@prime-it.info,Prime IT - Computer & Network Solutions,(08333) 3079880
http://www.dengler-it.de,"Jochumstr. 21 87727 Babenhausen, Schwaben",info@dengler-it.de,Dengler IT-Beratung EDV-Dienstleistungen,(08333) 9277471
http://cs-karl.de,"Schillerstr. 24 87727 Babenhausen, Schwaben",info@cs-karl.de,Dipl.-Inform. Franz Karl Computerservice,(08333) 93034
http://gaigalat.de,Am Anger 9 83547 Babensham,computer@gaigalat.de,Computertechnik Gaigalat,(08071) 903985
http://www.wistop.de,Weidtal 27 93090 Bach (Frengkofen),markus@wistop.de,Markus Wistop PC-Dienstleistungen,(09482) 938267
http://www.luicom.de,Keplerstr. 3 71522 Backnang,info@luicom.de,LUICOM,(07191) 4099040
http://www.gitsysteme.de,Gartenstr. 48 71522 Backnang,info@gitsysteme.de,GITSYSTEME Computerhilfe,(07191) 3804324
undefined,Elbestr. 7 71522 Backnang (Waldrems),krothenburger.it-services@arcor.de,"IT-Services, Kurt Rothenburger",(07191) 300556
http://www.fleischmann-home.de/html/impressum.html,71522 Backnang,info@fleischmann-home.de,Wolfgang Fleischmann Personal Computer IT-Dienstleistungen,(07191) 9144962
http://www.chb-elektronik.de,In der Taus 13 /1 71522 Backnang,info@chb-systemhaus.de,CHB Elektronik GmbH,(07191) 9568-0
undefined,Hohenstaufenstr. 33 71522 Backnang,otmar.reuther@tesionmail.de,Otmar Reuther Datenservice,(07191) 65231
https://edv-lux.de,Königsberger Str. 22 71522 Backnang,info@edv-lux.de,"INTERNET + EDV LUX WEBDESIGN, EDV u. Ecommerce Webdesign",(07191) 960984
http://www.powerburner.de,Reichenberger Weg 9 71522 Backnang,info@powerburner.de,Powerburner Computer Service Jörg Schneider,(07191) 908400
https://www.cda-it-systems.com,71522 Backnang,cda@cda-it-systems.com,CDA IT Systems GmbH Systementwicklung,(07191) 9632-0
http://www.edvbk.de,Walksteige 31 71522 Backnang,kontakt@edvbk.de,Backnanger EDV-Dienst und Datenschutzbeauftragter,(07191) 980456
https://www.lohrer-it.de,Fritz-Munz-Weg 12 71522 Backnang,info@lohrer-it.de,Lohrer IT GmbH,(07191) 22094-0
https://www.tele-crew.com,Gartenstr. 1 A 93077 Bad Abbach (Peising),info@tele-crew.de,Tele-Crew OHG EDV-Solutions,(09405) 95666-0
http://www.perscomp.de/,Fichtenstr. 16 93077 Bad Abbach (Peising),gl@perscomp.de,PersComp GmbH,(09405) 1000
https://swh-heider.de,Am Kohlenschacht 10 93077 Bad Abbach,info@swh-heider.de,SWH Softwarehaus Heider GmbH Datenverarbeitung,(09405) 9559-0
http://www.datenschutz-it.de,Thalacker 5 A 83043 Bad Aibling (Thalacker),info@datenschutz-it.de,Datenschutz & IT – Lothar Becker,(08061) 495743
http://conet-edv.de,Karolinenstr. 6 83043 Bad Aibling,info@conet-edv.de,CoNet-EDV Computer- und Netzwerktechnik,(08061) 939160
https://www.ibk-kunze.de,Totmoosstr. 5 A 83043 Bad Aibling,info@ibk-kunze.de,IBK Ingenieur-Büro Kunze EDV-Dienstleistungen,(08061) 91113
http://www.logic-systems.de,Am Windschlag 20 A 83043 Bad Aibling,info@logic-systems.de,Logic-Systems GmbH,(08061) 9090-0
https://www.it-service-leicht.de,Mitterfeldstr. 32 83043 Bad Aibling,info@it-service-leicht.de,IT-Service-Leicht,(08061) 343755
http://www.com-clemens.com,Söllinge 9 34454 Bad Arolsen (Mengeringhausen),info@com-clemens.com,COM Clemens GmbH EDV-Zubehör,(05691) 6097
https://www.edv-hunter.de,Am Heidengarten 1 34454 Bad Arolsen (Schmillinghausen),info@edv-hunter.de,EDV-HUNTER Bodo Jäger,(05691) 8066160
undefined,Schloßstr. 16 34454 Bad Arolsen,boersch.computer@t-online.de,Reimund Boersch Computer u. Bürosysteme,(05691) 6665
https://www.pct.eu,Mengeringhäuser Str. 15 34454 Bad Arolsen (Mengeringhausen),info@pct.eu,Pohl Consulting Team GmbH,(05691) 8900-0
https://www.it-service24.com,Im Mittelgrund 6 79415 Bad Bellingen,info@it-service24.com,IT-Service24.com,(07635) 4529712
https://www.grosser-it.de,Weingartenstr. 11 79415 Bad Bellingen (Rheinweiler),kontakt@grosser-it.de,grosser-IT,(07635) 8249699
https://www.datec-schmidt.de,Lübnitzer Str. 28 C 14806 Bad Belzig,info@datec-schmidt.de,Computer und Datentechnik Siegfried und Ben Schmidt GbR,(033841) 799130
http://www.ibmoeller.de,Scheunenweg 29 14806 Bad Belzig,info@ibmoeller.de,Ingenieurbüro Möller GmbH,(033841) 43818
https://gametechnikred.de,Erich-Weinert-Str. 17 14806 Bad Belzig,info@gametechnikred.de,Gametechnik RED,(0175) 6492808
https://schuetz-it.com,Rosa-Luxemburg-Str. 89 14806 Bad Belzig,hallo@schuetz-it.com,Schuetz-IT,(033841) 595369
https://brickem.de,Im Sieringhoek 19 48455 Bad Bentheim (Sieringhoek),info@brickem.de,Mark Brickem,(05924) 990246
https://www.computertechnik-berger.de,Rheiner Str. 9 A 48455 Bad Bentheim,info@computertechnik-berger.de,Computertechnik Berger GmbH Computerservice,(05922) 6539520
undefined,Klapperstiege 22 48455 Bad Bentheim,r.sabrowski@t-online.de,Rainer Saborowski EDV-Systeme,(05922) 6410
https://meyer-it-systeme.de,Johann-Scholz-Str. 47 A 99438 Bad Berka,kontakt@meyer-it-systeme.de,Meyer IT-Systeme,(036458) 699290
http://www.edv.io,Zeughausstr. 5 99438 Bad Berka,post@edv.io,"CTS - Computer Telecom Service, Michael Horn",(036458) 33399
https://www.jesoftwareservice.de,Tiefengrubener Str. 83 99438 Bad Berka,jesoftwareservice@t-online.de,JESoftwareService Computerservice,(036458) 49931
http://www.elektron.de,Schützenstr. 1 A 57319 Bad Berleburg,info@elektron.de,elektron Computer Computerdienstleistung,(02751) 928306
https://www.pcspezialist.de,Poststr. 13 57319 Bad Berleburg,bad-berleburg@spezialist.de,IT 5 8 GmbH Computerservice,(02751) 448898
http://www.icom-it-solution.de,Barthstr. 11 57319 Bad Berleburg,info@icom-it-solution.de,icom IT-Solution IT Dienstleistungen und Beratung,(02751) 892210
https://www.itshein.de,Kulmbacher Str. 27 B 95460 Bad Berneck,info@itshein.de,ITS Hein GmbH EDV-Dienstleistungen,(09273) 50139-0
https://www.computerservice-probst.de,Kurfürstenstr. 77 56864 Bad Bertrich,info@computerservice-probst.de,Computerservice - Probst IT- Dienstleistungen,(0171) 4822538
https://kirsten-edv.de,Am Denkmal 1 06647 Bad Bibra (Steinbach),info@kirsten-edv.de,Kirsten EDV Inh. Gerald Kirsten,(034465) 20371
https://kirsten-edv.de,Am Denkmal 1 06647 Bad Bibra (Steinbach),info@kirsten-edv.de,Kirsten EDV GmbH IT- und PC-Technik,(0170) 5280371
http://www.computer-more.de,Trifterner Str. 20 84364 Bad Birnbach (Asenham),shop@computer-more.de,Computer & More Köglmeier,(08563) 9767244
undefined,07422 Bad Blankenburg,dg_66@gmx.de,Dirk Gottwald EDV-Dienstleistungen & Hardwareverkauf,(036741) 57041
https://ue-dv.de,Eichhornweg 6 29389 Bad Bodenteich,info@ue-dv.de,UE-DV,(0176) 44418763
https://www.complett-online.de,Maienbeeck 39 24576 Bad Bramstedt,info@complett.com,"COMPLETT - COMPuter+LETTer, Inh. Uwe Schnoor EDV-Dienstleister",(04192) 898331
https://www.unirent.net,Rosenstr. 20 24576 Bad Bramstedt,info@unirent.de,Unirent EDV-Systemtechnik GmbH,(04192) 8796-66
https://www.edv-brand.de,Waldstr. 65 53498 Bad Breisig (Niederbreisig),info@edv-brand.de,EDV-Brand GmbH,(02633) 429306
https://www.schnellcom.de,Buchwaldstr. 8 97769 Bad Brückenau,info@schnellcom.de,schnellcom.de,(09741) 7389980
https://www.edv-bc.com,Am Bahndamm 13 88422 Bad Buchau,info@myweb-it.de,Ihr IT-Partner M. Winkler myweb:it EDV Dienstleistungen,(07582) 637469
http://powershop.cokosys.de,Paul-Ehrlich-Str. 13 65520 Bad Camberg,info@cokosys.de,CoKoSys Computer Kommunikationssysteme GmbH IT-Service,(06434) 91090
https://www.bill-edv.de,Hohenfeldstr. 2 65520 Bad Camberg,service@bill-edv.de,Christian Bill IT-Dienstleistungen,(06434) 907108
https://www.satin-solutions.de,Bahnhofstr. 21 65520 Bad Camberg,info@satin-solutions.de,SATIN Solutions GmbH IT Dienstleister,(06434) 9336768
http://www.baade-m2m-solutions.de,Carl-Zeiss-Str. 14 65520 Bad Camberg,info@baade-m2m-solutions.de,Baade M2M-Solutions GmbH,(06434) 907443
http://helpline.de,Carl-Zeiss-Str. 16 65520 Bad Camberg,kontakt@helpline.de,helpLine GmbH,(06434) 9307622
https://timespare.de,Freiherr-vom-Stein-Str. 48 65520 Bad Camberg (Erbach),info@timespare.de,Timespare it-solutions GmbH & Co.KG,(06434) 209710
https://wsv-computer.de,Otto-Hahn-Str. 32 A 65520 Bad Camberg,info@wsv-computer.de,WSV Computer Chris Franke & Markus Naumann GbR,(06434) 2090-0
http://junker-edv.de,Freiherr-vom-Stein-Str. 2 65520 Bad Camberg (Erbach),info@junker-edv.de,Junker EDV-Service Computer,(06434) 901296
https://www.pmcs.de,Carl-Zeiss-Str. 16 65520 Bad Camberg,kontakt@pmcs.de,PMCS GmbH & Co. KG Computersoftware,(06434) 9450-0
https://logo.de,Otto-Hahn-Str. 22 65520 Bad Camberg,logo@zdf.de,logo Gesellschaft f. daten- bankgestütztes Marketing mbH,(0800) 4692450  ∵
https://www.cns-hobucher.de,Clara-Zetkin-Str. 1 18209 Bad Doberan,service@cns-hobucher.de,CNS-Hobucher. Computer. Netze. Sicherheit.,(038203) 14287
http://www.frey.de,Severinstr. 14 18209 Bad Doberan,kundenservice@frey.de,FREY ADV GmbH,(038203) 40673
https://www.albacon.de,Severinstr. 5 18209 Bad Doberan,info@albacon.de,Albacon EDV-Systemhaus GmbH,(038203) 458-0
https://www.nixdorf.de,Brakeler Str. 11 33014 Bad Driburg,info@nixdorf.de,Nixdorf GmbH,(05253) 98850
http://www.ukl.de/,Brakeler Str. 26 33014 Bad Driburg,firma@ukl.de,UKL iT & Logistik GmbH,(05253) 9338-0
https://gallasch-edv.de,Weststr. 12 33014 Bad Driburg (Dringenberg),info@gallasch-edv.de,Gallasch EDV Beratung und Vertrieb,(05259) 932121
undefined,Markt 6 04849 Bad Düben,schneppe-u-partner@t-online.de,Schneppe & Partner B. GmbH Computer,(034243) 23034
https://computerservice-blaettner.de,Wormser Str. 25 67098 Bad Dürkheim (Ungstein),info@computerservice-blaettner.de,Computerservice Blättner Armin,(06322) 981880
https://www.3i-it.de,Weinstraße Süd 35 67098 Bad Dürkheim,26.info@3i-it.de,3i Informations- technologie GmbH,(06322) 97996-0
http://www.kalbfuss.net,Bruchstr. 27 a 67098 Bad Dürkheim,info@kalbfuss.net,Kalbfuß IT Lösungen,(06322) 92450
https://poornam.com,Friedrich-Ebert-Str. 29 67098 Bad Dürkheim (Grethen),sales@bobcares.com,Poornam GmbH,(06322) 7910057
https://www.etelme.de,Seebacher Str. 37 67098 Bad Dürkheim,office@etelme.de,eTelme GbR,(06322) 620456
http://komota.de,Gustav-Kirchhoff-Str. 17 67098 Bad Dürkheim,info@komota.de,KoMota Kommunikationssysteme und Montage GmbH,(06322) 95475-0
https://www.computer-service-herrmann.de,Lennewitzer Str. 11 06231 Bad Dürrenberg (Lennewitz),pcinfo@cds-home.de,Computer Direkt Service Computerdienstleistung,(03462) 211640
http://www.ermisch-sc.de,Leipziger Str. 9 06231 Bad Dürrenberg,office@ermisch-sc.de,Ermisch Sales Consulting EDV-Dienstleistungen,(03462) 5892990
http://www.service-edv.de,Rathenaustr. 1 06231 Bad Dürrenberg,post@service-edv.de,P & K Soft Gbr,(03462) 83017
https://lupotec.it,78073 Bad Dürrheim,info@lupo-tec.de,Christoph Wölfle IT-Service,(07706) 922884
undefined,Josefstr. 5 A 78073 Bad Dürrheim,support@schmitz-computer.de,(Karl) Achim Schmitz-Computer IT-Service,(0179) 4658205
https://www.sl-it.de,78073 Bad Dürrheim,info@sl-it.de,SL-IT Michael Siraky EDV-Dienstleistungen,(07706) 5090026
https://lupotec.it,Stammstr. 32 78073 Bad Dürrheim (Öfingen),info@lupo-tec.de,lupotec IT-Services,(07706) 3492880
http://www.daten-service-bd.de,Ludwigstr. 17 78073 Bad Dürrheim,info@daten-service-bd.de,Daten Service GmbH,(07726) 939456-0
https://www.rp-photonics.com,Waldstr. 17 78073 Bad Dürrheim,info@rp-photonics.com,RP Photonics Consulting GmbH Lasertechnologie,Telefonnummer hinzufügen
https://www.smh-elster.de,Bergweg 6 08645 Bad Elster (Mühlhausen),info@smh-elster.de,SMH Systemlösungen Matthias Hertel,(037437) 539871
